ICD10;AirP;AQHI;SH;CO;SC;O3;SO;PM2.5;SP;AQHIX;SI;NO2;SN;O3H8;S8;SO2;SS;LAG
S00-T99;Age 11-60 Male;-0.002696676;0.002491036;-0.01675723;0.02276578;-0.000188937;0.000301507;-0.000471474;0.000312255;0.000113639;0.00170192;-0.000104835;0.000306283;0.00012734;0.000188999;-0.002260119;0.001547762;5
S00-T99;Age 60+All;-0.00181149;0.003446199;-0.00829375;0.03125354;-7.09075E-05;0.000410899;-0.000275302;0.000431032;-0.000872706;0.002351556;-0.000125301;0.000418714;-8.39188E-05;0.000262294;-0.000647769;0.002151816;5
S00-T99;Age 60+ Female;-0.003219693;0.004096567;-0.02779342;0.03701568;-2.97661E-05;0.000488974;-0.000479233;0.000511937;-0.001963762;0.002797013;-0.000294203;0.000497066;-0.000175765;0.000312483;-0.001617934;0.002550307;5
S00-T99;Age 60+ Male;0.000332128;0.004761238;0.02155024;0.04334658;-0.000133683;0.00056678;3.62757E-05;0.00059628;0.000790871;0.003245869;0.000134245;0.000579692;5.55478E-05;0.00036116;0.000850637;0.002986197;5
S00-T99;All: LAG 6;-0.00217928;0.002064862;0.01005535;0.01897473;-9.1832E-05;0.000248672;-0.000372546;0.000259068;-0.00042114;0.001408372;-0.000129408;0.000252607;2.53397E-05;0.000156825;-0.001371812;0.00127848;6
S00-T99;Female;-0.000843516;0.002571866;0.03049461;0.02349445;-0.00011018;0.00030871;-0.000151679;0.000322185;0.000241841;0.001752584;1.43426E-06;0.000312563;5.44019E-05;0.000195895;6.16765E-05;0.001589244;6
S00-T99;Male;-0.003273477;0.002296763;-0.006976769;0.021218512;-7.34728E-05;0.000277362;-0.000552937;0.000288534;-0.000975854;0.001567681;-0.000241984;0.000282509;2.1292E-06;0.000174033;-0.002559677;0.001424475;6
S00-T99;Warm All;-0.006993079;0.002466827;-0.06741664;0.030037;-0.000144981;0.000292999;-0.000737618;0.000344059;-0.004310694;0.001673495;-0.001222102;0.000368697;-0.000175806;0.000162821;-0.004113761;0.001894609;6
S00-T99;Warm Female;-0.008870016;0.002943293;-0.05899074;0.03589262;-0.000288376;0.000348002;-0.000922288;0.000411413;-0.005059431;0.001994666;-0.001450764;0.00043993;-0.000197679;0.000193644;-0.004409892;0.002264678;6
S00-T99;Warm Male;-0.005486758;0.00287833;-0.07371003;0.03502428;-2.83362E-05;0.000342718;-0.000587364;0.000400597;-0.003709737;0.001953993;-0.001040003;0.000430404;-0.000157763;0.000190287;-0.003864759;0.002206602;6
S00-T99;Cold All;0.003515843;0.00351292;0.05170576;0.02493582;-0.00014256;0.000441828;-7.37305E-05;0.000386822;0.004585352;0.002426687;0.000499351;0.000351461;0.00066499;0.000382085;0.000294647;0.001755326;6
S00-T99;Cold Female;0.009147705;0.004480448;0.07518038;0.0318452;7.76783E-05;0.000563058;0.000519292;0.00049371;0.006921104;0.003096584;0.000797005;0.000447503;0.000869975;0.000490438;0.002833779;0.002250532;6
S00-T99;Cold Male;-0.00137827;0.003774336;0.03141998;0.02679842;-0.000330607;0.000475261;-0.000587344;0.00041524;0.002536991;0.002608822;0.000235667;0.000378454;0.000489849;0.00040872;-0.001872861;0.001877865;6
S00-T99;Age 0-10 All;-0.007946187;0.004109846;-0.05384028;0.03864876;0.00012981;0.000494677;-0.000854103;0.000520764;-0.006115287;0.002800358;-0.001076563;0.000510489;-0.000417072;0.000308576;-0.002103954;0.002591248;6
S00-T99;Age 0-10 Female;-0.012304531;0.005691553;-0.01593802;0.05347222;-0.000250565;0.000685372;-0.001418619;0.000721705;-0.009617382;0.003877733;-0.001301922;0.000705685;-0.001002958;0.000428234;-0.000337898;0.00358832;6
S00-T99;Age 0-10 Male;-0.004772651;0.005024431;-0.08116605;0.04732802;0.000405435;0.000604339;-0.000444672;0.000636258;-0.003566631;0.003424044;-0.000910112;0.000624994;4.39811E-06;0.000376513;-0.003342469;0.003167059;6
S00-T99;Age 11-60 All;-0.001786262;0.002215443;0.01369194;0.02032819;-0.000213349;0.000267422;-0.000282517;0.000277689;0.000195955;0.001511494;-2.81332E-05;0.000270864;7.37075E-05;0.000168525;-0.001252656;0.0013676;6
S00-T99;Age 11-60 Female;0.000694663;0.002951584;0.04274386;0.02688098;-0.000221211;0.000354615;0.000103498;0.000369289;0.002094936;0.002010307;0.000205666;0.000357746;0.000291667;0.00022519;0.000731142;0.001818644;6
S00-T99;Age 11-60 Male;-0.003533738;0.002488091;-0.007195527;0.022961729;-0.00020241;0.000301391;-0.000554051;0.000312252;-0.001161642;0.001699466;-0.000202072;0.000306101;-7.71041E-05;0.000188869;-0.00267206;0.001538236;6
S00-T99;Age 60+All;6.86245E-05;0.00343732;0.03480314;0.03131383;0.000208255;0.000410505;-0.000393864;0.000430379;0.000943374;0.00234224;7.71264E-05;0.000417284;0.000139717;0.000261399;-0.001358061;0.002128418;6
S00-T99;Age 60+ Female;0.000390164;0.004087565;0.01898364;0.03718107;0.000231832;0.00048895;-0.000236995;0.000511041;-3.40944E-05;0.002787848;3.71067E-05;0.000495772;-5.28633E-05;0.000311568;-0.001418635;0.002522536;6
S00-T99;Age 60+ Male;-0.000428724;0.004748251;0.05907002;0.04333216;0.000170337;0.000565695;-0.000637272;0.000595894;0.002440532;0.003231113;0.000140015;0.00057725;0.000431566;0.000359781;-0.001269836;0.002955599;6
S00-T99;All: LAG 7;-0.000817915;0.002063553;-0.001804062;0.019072237;0.00026602;0.000247269;-0.000220472;0.000259129;0.000172096;0.001407322;-0.000199579;0.000252127;0.000229711;0.000156641;-0.003223727;0.001277577;7
S00-T99;Female;0.002258977;0.002572519;0.01829488;0.02365263;0.000326708;0.000307229;1.39131E-05;0.000322638;0.002381386;0.001753136;0.000174928;0.000312628;0.000385718;0.00019576;-0.00187765;0.001592541;7
S00-T99;Male;-0.0033208;0.002295967;-0.01853263;0.02132609;0.000217713;0.000275997;-0.00041114;0.000288698;-0.001634015;0.001566712;-0.000512115;0.000281773;0.000104368;0.000174003;-0.004325424;0.001422352;7
S00-T99;Warm All;-0.005150441;0.002466489;-0.07557912;0.03029325;0.000270821;0.000289702;-0.000508066;0.000344531;-0.003332533;0.001675202;-0.001292335;0.000367086;3.60034E-05;0.000162753;-0.005305866;0.001900157;7
S00-T99;Warm Female;-0.005194722;0.002945438;-0.06709348;0.03628472;0.000194487;0.000344257;-0.000543213;0.000411868;-0.00272512;0.001999421;-0.001207099;0.000438862;0.00010219;0.000193707;-0.004050222;0.002278833;7
S00-T99;Warm Male;-0.005097533;0.002878369;-0.08201738;0.03532843;0.000332799;0.000339215;-0.000476272;0.000401603;-0.003809055;0.001955509;-0.00135824;0.000428509;-1.66913E-05;0.000190298;-0.006276068;0.002210662;7
S00-T99;Cold All;0.004532736;0.003508066;0.03926043;0.02506662;4.4516E-05;0.000442995;5.17082E-05;0.00038675;0.004836908;0.00241774;0.000488781;0.000351377;0.000813506;0.000379777;-0.001955225;0.001753003;7
S00-T99;Cold Female;0.011654647;0.004473712;0.06535206;0.03196908;0.000213391;0.000564303;0.000546553;0.000494118;0.009090901;0.00308204;0.001029178;0.000447398;0.001206743;0.000486547;-0.000430091;0.002248926;7
S00-T99;Cold Male;-0.001541899;0.003775662;0.01689544;0.02699794;-0.000100952;0.000477606;-0.00036915;0.000415775;0.001199287;0.002604999;2.33529E-05;0.0003789;0.000483371;0.000407713;-0.003241641;0.001878263;7
S00-T99;Age 0-10 All;0.001701645;0.004106893;-0.004555174;0.038708916;0.000701828;0.000492163;-0.0001188;0.00052028;0.002846827;0.00280218;-9.48871E-05;0.000509928;0.00073788;0.000308691;0.001838458;0.002586285;7
S00-T99;Age 0-10 Female;0.005694467;0.005693667;0.06356257;0.05339466;0.000225181;0.000682904;0.000405431;0.000721047;0.005584298;0.003881494;0.000659102;0.000705051;0.000674862;0.000428723;0.003376347;0.003572151;7
S00-T99;Age 0-10 Male;-0.001200123;0.005013763;-0.05418387;0.04748456;0.001044084;0.000600486;-0.000498081;0.000635327;0.000850046;0.003423319;-0.000646162;0.000623619;0.000781758;0.000376583;0.000716595;0.003166472;7
S00-T99;Age 11-60 All;-0.002144555;0.002217091;-0.004131428;0.020453337;0.000102502;0.000265997;-0.000286623;0.000278211;-0.000833486;0.001512707;-0.00029157;0.000270773;8.40925E-05;0.000168504;-0.004254277;0.001366489;7
S00-T99;Age 11-60 Female;0.000571837;0.002959082;0.01505052;0.02712251;0.000169743;0.000352912;-4.77965E-05;0.000370708;0.001275481;0.002016906;1.56205E-05;0.00035884;0.000282382;0.000225396;-0.002711224;0.001824528;7
S00-T99;Age 11-60 Male;-0.004034283;0.002489745;-0.0178923;0.02309155;5.75224E-05;0.000300007;-0.000452328;0.000312832;-0.002313481;0.001699797;-0.000513093;0.000305619;-5.22375E-05;0.000188934;-0.005339937;0.001535214;7
S00-T99;Age 60+All;0.002395089;0.003430369;0.007961821;0.031527575;0.000579858;0.000409551;-3.66104E-05;0.000429709;0.002084783;0.002335305;6.07959E-05;0.000415691;0.000427254;0.000261197;-0.002552953;0.002136515;7
S00-T99;Age 60+ Female;0.004901315;0.004082414;0.007404428;0.037518225;0.000757336;0.00048834;1.05898E-06;0.000511113;0.003682586;0.002781875;0.000361907;0.00049464;0.000508;0.00031173;-0.002032863;0.002538741;7
S00-T99;Age 60+ Male;-0.001450333;0.004739231;0.008574948;0.043532999;0.000309504;0.000564417;-9.50821E-05;0.000594273;-0.000355762;0.003221918;-0.000401369;0.000574408;0.000304571;0.000359511;-0.0033583;0.002959331;7
S00-T99;All: LAG 8;-0.003142034;0.002067402;-0.01879175;0.0192342;2.02172E-07;0.000247268;-0.000462416;0.00025962;-0.001400722;0.001412754;-0.000309902;0.00025388;-3.0908E-05;0.000156157;-0.004586866;0.001273728;8
S00-T99;Female;0.000641562;0.002576667;0.01045619;0.02384022;-1.43417E-06;0.000307247;-0.000155186;0.000323417;0.000959767;0.001759196;0.000192583;0.000314528;3.52997E-05;0.000195139;-0.002608751;0.001588451;8
S00-T99;Male;-0.006229405;0.002296674;-0.04323362;0.02146358;3.47869E-06;0.000275499;-0.000713451;0.000288647;-0.003333214;0.001570612;-0.000730104;0.000283384;-8.3392E-05;0.000173176;-0.006211001;0.001415496;8
S00-T99;Warm All;-0.005852802;0.002469121;-0.101272574;0.030500748;-4.99268E-05;0.000288657;-0.000591399;0.000344064;-0.00366181;0.001683863;-0.001115263;0.000371266;-0.000110537;0.00016211;-0.006658865;0.0018939;8
S00-T99;Warm Female;-0.00421645;0.002959;-0.08827411;0.03670093;-0.000176653;0.000344565;-0.000276488;0.000412801;-0.002876062;0.002016656;-0.000756822;0.000445505;-0.000143122;0.000193695;-0.003063856;0.002277937;8
S00-T99;Warm Male;-0.007143595;0.002877584;-0.11141398;0.03546819;5.28411E-05;0.000337209;-0.000838178;0.000400427;-0.004284432;0.001963229;-0.00139928;0.000432378;-8.40977E-05;0.00018925;-0.009487975;0.002200595;8
S00-T99;Cold All;-0.000290805;0.003509422;0.02651354;0.02527774;-0.000185767;0.000444145;-0.000295643;0.000388091;0.001152265;0.002417244;0.000169774;0.00035291;3.90608E-05;0.000376334;-0.00313863;0.001746578;8
S00-T99;Cold Female;0.006551621;0.004476448;0.06138915;0.03214814;2.5563E-05;0.000564636;1.76478E-05;0.000496321;0.005802207;0.00307852;0.00074697;0.000448536;0.000511782;0.000481773;-0.002096465;0.002241151;8
S00-T99;Cold Male;-0.006126287;0.003763072;-0.00353359;0.02719862;-0.000365082;0.00047826;-0.000563085;0.000415725;-0.002830616;0.002595873;-0.000330046;0.000379782;-0.000356286;0.000402663;-0.004028465;0.001866483;8
S00-T99;Age 0-10 All;-0.000346125;0.004116103;-0.01219243;0.03900467;0.000731469;0.000491667;-0.000635125;0.000521397;0.000972506;0.002812447;-0.00021599;0.000512816;0.000410889;0.000307647;-0.003382282;0.002580714;8
S00-T99;Age 0-10 Female;0.001709253;0.005713821;0.04650066;0.05390671;0.000259231;0.000681973;-0.000384045;0.000725491;0.001994763;0.003895207;0.000331855;0.000708983;0.000146992;0.000427335;0.000192349;0.003570253;8
S00-T99;Age 0-10 Male;-0.0018139;0.00501912;-0.05483443;0.04777806;0.001069588;0.000599931;-0.000810448;0.000634814;0.000237838;0.003435191;-0.000613553;0.000627114;0.000600289;0.000374989;-0.005976787;0.003155693;8
S00-T99;Age 11-60 All;-0.003943743;0.002219719;-0.02330081;0.0206099;-0.000127947;0.000265688;-0.000459647;0.000278545;-0.002095364;0.001517887;-0.000369057;0.000272533;-0.000134284;0.000167843;-0.004237929;0.001361798;8
S00-T99;Age 11-60 Female;0.001341339;0.002959757;0.01759168;0.02729553;-0.000114967;0.000352646;9.55018E-07;0.000370908;0.001314927;0.002022812;0.000306263;0.000360753;7.66267E-06;0.00022457;-0.001285428;0.001816605;8
S00-T99;Age 11-60 Male;-0.007655271;0.002490014;-0.05273347;0.02323365;-0.000134272;0.000299194;-0.000784284;0.000312883;-0.004496569;0.001703416;-0.000856884;0.000307259;-0.000231481;0.000187931;-0.006325519;0.00152807;8
S00-T99;Age 60+All;-0.002065216;0.003438063;-0.007163996;0.031836774;4.28368E-06;0.000410229;-0.000364509;0.000430859;-0.000455118;0.00234285;-0.00016869;0.000418733;5.6554E-05;0.000260279;-0.006654987;0.002136268;8
S00-T99;Age 60+ Female;-0.001633498;0.004088719;-0.02294234;0.03778964;0.000168783;0.000488275;-0.000446933;0.000512688;-0.000427602;0.002786546;-0.0001593;0.000497432;5.19213E-05;0.000309955;-0.00718959;0.002536786;8
S00-T99;Age 60+ Male;-0.002725012;0.00474923;0.01735007;0.04407673;-0.000247469;0.000565908;-0.000238116;0.000594694;-0.000496127;0.003235669;-0.000182547;0.000579387;6.32668E-05;0.000358796;-0.005828807;0.002961083;8
S00-T99;All: LAG 9;-0.003415795;0.002073198;-0.004800537;0.019238517;0.000154285;0.000248133;-0.000532799;0.000259817;-0.002192738;0.001414371;-0.000420305;0.000253944;-0.000107916;0.000156498;-0.004008912;0.001264874;9
S00-T99;Female;-0.003204799;0.002589834;0.00303921;0.02396242;3.12999E-05;0.000308832;-0.000629842;0.000324478;-0.001377131;0.001764748;-0.000249221;0.000315388;-8.00678E-05;0.000195867;-0.002705813;0.001579975;9
S00-T99;Male;-0.003592756;0.002300709;-0.01133884;0.02140667;0.000256966;0.000276119;-0.000453973;0.000288433;-0.002866383;0.001570898;-0.000564212;0.000283129;-0.000130447;0.00017337;-0.005089112;0.001404219;9
S00-T99;Warm All;-0.005886487;0.002486074;-0.095170712;0.030776337;0.000136245;0.000291223;-0.000539187;0.000344745;-0.004930722;0.001688359;-0.001347234;0.00037254;-0.00022166;0.00016279;-0.006708524;0.001879098;9
S00-T99;Warm Female;-0.007267209;0.002986337;-0.101029421;0.037228529;-0.000230086;0.000348735;-0.000759441;0.000414807;-0.004969032;0.002027888;-0.001197174;0.000448417;-0.000299201;0.000195075;-0.005209928;0.002267492;9
S00-T99;Warm Male;-0.004793981;0.002890342;-0.09054552;0.0356607;0.00043027;0.000339002;-0.000364817;0.000400081;-0.004905434;0.00196404;-0.001467286;0.000432917;-0.000159982;0.000189515;-0.007899851;0.002178785;9
S00-T99;Cold All;-0.001502079;0.003494188;0.04271446;0.02512591;-6.90961E-05;0.000442478;-0.000487335;0.000387289;0.000496633;0.002409568;6.88603E-05;0.000352096;2.2233E-05;0.000372717;-0.002211997;0.001732141;9
S00-T99;Cold Female;0.000355318;0.004467072;0.05604552;0.03208158;0.000138845;0.000562353;-0.000484481;0.000495939;0.00211972;0.003073607;0.000204184;0.000448248;0.000373633;0.000477014;-0.001011823;0.002221709;9
S00-T99;Cold Male;-0.003087929;0.003748247;0.03121686;0.0269956;-0.000248399;0.000477074;-0.000490638;0.000415024;-0.000899818;0.002589442;-4.89142E-05;0.000379058;-0.000275256;0.000399366;-0.003235389;0.001853268;9
S00-T99;Age 0-10 All;0.000583291;0.004121528;-0.03721057;0.03923434;0.001364561;0.000493704;-5.06351E-05;0.000519555;-5.38866E-05;0.00281206;-0.000765916;0.00051246;0.00067704;0.000308002;-0.003923027;0.00256365;9
S00-T99;Age 0-10 Female;-0.000661222;0.005728146;-0.03351053;0.05448976;0.000986657;0.000684735;-0.000319493;0.00072374;0.00050468;0.003897281;-0.000598288;0.000709803;0.000658305;0.000427658;-0.004518612;0.003547059;9
S00-T99;Age 0-10 Male;0.001506653;0.005024944;-0.03981939;0.04789058;0.001639912;0.000603253;0.000145192;0.000632394;-0.000444202;0.003435464;-0.00088538;0.000626479;0.000691709;0.000375962;-0.003484668;0.003137476;9
S00-T99;Age 11-60 All;-0.003571826;0.002226749;-0.002477472;0.020607425;1.74345E-06;0.000266741;-0.000557275;0.00027896;-0.002321942;0.001520015;-0.0003353;0.000272653;-0.000216938;0.0001682;-0.002957755;0.001352249;9
S00-T99;Age 11-60 Female;-0.002890803;0.002973956;0.01581734;0.02742107;-0.000196089;0.000354529;-0.000530671;0.000372252;-0.001439844;0.002027805;-9.80962E-05;0.000361496;-0.000239935;0.0002252;-0.000830831;0.001805052;9
S00-T99;Age 11-60 Male;-0.004060624;0.002497158;-0.01557622;0.02318116;0.00014423;0.000300077;-0.00057695;0.000313077;-0.002952614;0.001705797;-0.000508285;0.000307291;-0.00020083;0.000188286;-0.004477788;0.00151682;9
S00-T99;Age 60+All;-0.00550769;0.003451209;0.005880517;0.031815637;-6.04503E-05;0.000411148;-0.000752757;0.000431646;-0.003165332;0.002349187;-0.000528397;0.000419559;-0.000227834;0.000261152;-0.00800158;0.002121697;9
S00-T99;Age 60+ Female;-0.005208599;0.004112669;-0.01377259;0.03781542;0.000173156;0.000489902;-0.001016428;0.000514915;-0.00212466;0.002799068;-0.000487726;0.000499259;-2.29321E-05;0.000311582;-0.006693262;0.002525274;9
S00-T99;Age 60+ Male;-0.00596571;0.004755167;0.03629297;0.04396745;-0.000416773;0.000566291;-0.000353569;0.000593723;-0.004749861;0.003236814;-0.000590517;0.000579233;-0.000537797;0.000358995;-0.010019027;0.002934489;9
S00-T99;All: LAG 10;-0.000126101;0.002077891;0.01983973;0.01930164;2.67857E-05;0.000248422;-0.000299534;0.000259972;-2.68726E-06;0.001419381;0.000117081;0.000254524;-0.000113687;0.000157115;-0.002877936;0.00125684;10
S00-T99;Female;8.47128E-06;0.002599888;0.01448397;0.02408436;3.87614E-05;0.000309899;-0.00038678;0.000324882;6.14E-05;0.001774468;0.000174747;0.000316619;-0.000156956;0.000197133;-0.002133;0.001570371;10
S00-T99;Male;-0.000242072;0.00230535;0.02418086;0.02147227;1.76717E-05;0.000276294;-0.000229047;0.000288753;-5.9789E-05;0.001575839;6.80229E-05;0.000283746;-7.88374E-05;0.000173925;-0.00349689;0.001396544;10
S00-T99;Warm All;-0.004902514;0.002490306;-0.07923199;0.03103531;-4.97587E-05;0.00029094;-0.000510841;0.000344968;-0.00392158;0.001695171;-0.000910693;0.000373886;-0.000251884;0.000163626;-0.007689325;0.001855092;10
S00-T99;Warm Female;-0.007843423;0.002994435;-0.121881689;0.037478976;-8.53555E-05;0.000349206;-0.000977557;0.000415142;-0.005542004;0.002038018;-0.001346673;0.000449595;-0.00032649;0.00019664;-0.009409428;0.002238226;10
S00-T99;Warm Male;-0.002577416;0.002901508;-0.04576689;0.03608451;-2.20569E-05;0.000339381;-0.000143382;0.0004015;-0.002637089;0.001976064;-0.000564941;0.000435776;-0.000192872;0.000190739;-0.006338814;0.002160497;10
S00-T99;Cold All;0.005086485;0.003485767;0.072970288;0.025073678;-0.000201217;0.000441667;-3.26859E-05;0.000385909;0.004419098;0.002405588;0.0006939;0.000351787;3.62028E-05;0.000367428;0.000188291;0.001721183;10
S00-T99;Cold Female;0.008986659;0.004464711;0.08386591;0.03213668;-0.000138419;0.000563206;0.000213941;0.000494762;0.00644246;0.003077585;0.001008442;0.000449087;5.15467E-05;0.000471746;0.002314177;0.002208299;10
S00-T99;Cold Male;0.001772201;0.003740949;0.06370712;0.02693339;-0.000255762;0.000475817;-0.000241975;0.000413721;0.002685983;0.002585412;0.000422815;0.00037881;2.20203E-05;0.000393522;-0.001609706;0.001843714;10
S00-T99;Age 0-10 All;0.005664527;0.004141417;0.007148573;0.039392398;0.001304679;0.000495393;-0.000032381;0.000522013;0.003638437;0.00282809;0.000178073;0.000515309;0.000661335;0.00030978;-0.001060546;0.002547123;10
S00-T99;Age 0-10 Female;0.00815179;0.005750017;0.001747217;0.054699223;0.001747048;0.0006858;-0.000116268;0.000724965;0.005852148;0.003926221;0.000371906;0.000713766;0.000990903;0.000430712;0.000709618;0.003521286;10
S00-T99;Age 0-10 Male;0.003887305;0.005059021;0.01101487;0.04816994;0.00098405;0.000606697;2.84127E-05;0.000637439;0.002052955;0.003454809;3.87929E-05;0.00063046;0.000425915;0.000378105;-0.002356257;0.003122866;10
S00-T99;Age 11-60 All;-0.000771515;0.002231306;0.02061858;0.02067307;-0.000102242;0.00026701;-0.000237817;0.000279012;-0.000735359;0.001524963;5.27974E-05;0.000273169;-0.000223664;0.000168871;-0.003086801;0.00134408;10
S00-T99;Age 11-60 Female;-4.39486E-05;0.002987101;0.02926034;0.0275606;-3.23441E-05;0.000356171;-0.000176289;0.000372816;-0.000643586;0.002038908;9.75205E-05;0.000363045;-0.000249549;0.000226828;-0.002502888;0.001798167;10
